time,replicate,strain,OD,Empty_vector,stress
1,3,YddY,0.114,Yes,no_mg
1,4,YddY,0.107,Yes,no_mg
1,1,YddY,0.11,Yes,10mM_mg
1,2,YddY,0.111,Yes,10mM_mg
1,3,YddY,0.107,Yes,10mM_mg
1,4,YddY,0.113,Yes,10mM_mg
1,1,MgtS,0.118,Yes,no_mg
1,2,MgtS,0.119,Yes,no_mg
1,3,MgtS,0.114,Yes,no_mg
1,4,MgtS,0.107,Yes,no_mg
1,1,MgtS,0.11,Yes,10mM_mg
1,2,MgtS,0.111,Yes,10mM_mg
1,3,MgtS,0.107,Yes,10mM_mg
1,4,MgtS,0.113,Yes,10mM_mg
2,1,YriA,0.153,Yes,no_mg
2,2,YriA,0.159,Yes,no_mg
2,3,YriA,0.149,Yes,no_mg
2,4,YriA,0.143,Yes,no_mg
2,1,YriA,0.148,Yes,10mM_mg
2,2,YriA,0.158,Yes,10mM_mg
2,3,YriA,0.141,Yes,10mM_mg
2,4,YriA,0.146,Yes,10mM_mg
2,1,YadW,0.153,Yes,no_mg
2,2,YadW,0.159,Yes,no_mg
2,3,YadW,0.149,Yes,no_mg
2,4,YadW,0.143,Yes,no_mg
2,1,YadW,0.148,Yes,10mM_mg
2,2,YadW,0.158,Yes,10mM_mg
2,3,YadW,0.141,Yes,10mM_mg
2,4,YadW,0.146,Yes,10mM_mg
2,1,YqhI,0.153,Yes,no_mg
2,2,YqhI,0.159,Yes,no_mg
2,3,YqhI,0.149,Yes,no_mg
2,4,YqhI,0.143,Yes,no_mg
2,1,YqhI,0.148,Yes,10mM_mg
2,2,YqhI,0.158,Yes,10mM_mg
2,3,YqhI,0.141,Yes,10mM_mg
2,4,YqhI,0.146,Yes,10mM_mg
2,1,YkgS,0.153,Yes,no_mg
2,2,YkgS,0.159,Yes,no_mg
2,3,YkgS,0.149,Yes,no_mg
2,4,YkgS,0.143,Yes,no_mg
2,1,YkgS,0.148,Yes,10mM_mg
2,2,YkgS,0.158,Yes,10mM_mg
2,3,YkgS,0.141,Yes,10mM_mg
2,4,YkgS,0.146,Yes,10mM_mg
2,1,YobF,0.153,Yes,no_mg
2,2,YobF,0.159,Yes,no_mg
2,3,YobF,0.149,Yes,no_mg
2,4,YobF,0.143,Yes,no_mg
2,1,YobF,0.148,Yes,10mM_mg
2,2,YobF,0.158,Yes,10mM_mg
2,3,YobF,0.141,Yes,10mM_mg
2,4,YobF,0.146,Yes,10mM_mg
2,1,YddY,0.153,Yes,no_mg
2,2,YddY,0.159,Yes,no_mg
2,3,YddY,0.149,Yes,no_mg
2,4,YddY,0.143,Yes,no_mg
2,1,YddY,0.148,Yes,10mM_mg
2,2,YddY,0.158,Yes,10mM_mg
2,3,YddY,0.141,Yes,10mM_mg
2,4,YddY,0.146,Yes,10mM_mg
2,1,MgtS,0.153,Yes,no_mg
2,2,MgtS,0.159,Yes,no_mg
2,3,MgtS,0.149,Yes,no_mg
2,4,MgtS,0.143,Yes,no_mg
2,1,MgtS,0.148,Yes,10mM_mg
2,2,MgtS,0.158,Yes,10mM_mg
2,3,MgtS,0.141,Yes,10mM_mg
2,4,MgtS,0.146,Yes,10mM_mg
3,1,YriA,0.202,Yes,no_mg
3,2,YriA,0.21,Yes,no_mg
3,3,YriA,0.192,Yes,no_mg
3,4,YriA,0.185,Yes,no_mg
3,1,YriA,0.195,Yes,10mM_mg
3,2,YriA,0.205,Yes,10mM_mg
3,3,YriA,0.174,Yes,10mM_mg
3,4,YriA,0.189,Yes,10mM_mg
3,1,YadW,0.202,Yes,no_mg
3,2,YadW,0.21,Yes,no_mg
3,3,YadW,0.192,Yes,no_mg
3,4,YadW,0.185,Yes,no_mg
3,1,YadW,0.195,Yes,10mM_mg
3,2,YadW,0.205,Yes,10mM_mg
3,3,YadW,0.174,Yes,10mM_mg
3,4,YadW,0.189,Yes,10mM_mg
3,1,YqhI,0.202,Yes,no_mg
3,2,YqhI,0.21,Yes,no_mg
3,3,YqhI,0.192,Yes,no_mg
3,4,YqhI,0.185,Yes,no_mg
3,1,YqhI,0.195,Yes,10mM_mg
3,2,YqhI,0.205,Yes,10mM_mg
3,3,YqhI,0.174,Yes,10mM_mg
3,4,YqhI,0.189,Yes,10mM_mg
3,1,YkgS,0.202,Yes,no_mg
3,2,YkgS,0.21,Yes,no_mg
3,3,YkgS,0.192,Yes,no_mg
3,4,YkgS,0.185,Yes,no_mg
3,1,YkgS,0.195,Yes,10mM_mg
3,2,YkgS,0.205,Yes,10mM_mg
3,3,YkgS,0.174,Yes,10mM_mg
3,4,YkgS,0.189,Yes,10mM_mg
3,1,YobF,0.202,Yes,no_mg
3,2,YobF,0.21,Yes,no_mg
3,3,YobF,0.192,Yes,no_mg
3,4,YobF,0.185,Yes,no_mg
3,1,YobF,0.195,Yes,10mM_mg
3,2,YobF,0.205,Yes,10mM_mg
3,3,YobF,0.174,Yes,10mM_mg
3,4,YobF,0.189,Yes,10mM_mg
3,1,YddY,0.202,Yes,no_mg
3,2,YddY,0.21,Yes,no_mg
3,3,YddY,0.192,Yes,no_mg
3,4,YddY,0.185,Yes,no_mg
3,1,YddY,0.195,Yes,10mM_mg
3,2,YddY,0.205,Yes,10mM_mg
3,3,YddY,0.174,Yes,10mM_mg
3,4,YddY,0.189,Yes,10mM_mg
3,1,MgtS,0.202,Yes,no_mg
3,2,MgtS,0.21,Yes,no_mg
3,3,MgtS,0.192,Yes,no_mg
3,4,MgtS,0.185,Yes,no_mg
3,1,MgtS,0.195,Yes,10mM_mg
3,2,MgtS,0.205,Yes,10mM_mg
3,3,MgtS,0.174,Yes,10mM_mg
3,4,MgtS,0.189,Yes,10mM_mg
4,1,YriA,0.294,Yes,no_mg
4,2,YriA,0.293,Yes,no_mg
4,3,YriA,0.326,Yes,no_mg
4,4,YriA,0.29,Yes,no_mg
4,1,YriA,0.33,Yes,10mM_mg
4,2,YriA,0.338,Yes,10mM_mg
4,3,YriA,0.305,Yes,10mM_mg
4,4,YriA,0.332,Yes,10mM_mg
4,1,YadW,0.294,Yes,no_mg
4,2,YadW,0.293,Yes,no_mg
4,3,YadW,0.326,Yes,no_mg
4,4,YadW,0.29,Yes,no_mg
4,1,YadW,0.33,Yes,10mM_mg
4,2,YadW,0.338,Yes,10mM_mg
4,3,YadW,0.305,Yes,10mM_mg
4,4,YadW,0.332,Yes,10mM_mg
4,1,YqhI,0.294,Yes,no_mg
4,2,YqhI,0.293,Yes,no_mg
4,3,YqhI,0.326,Yes,no_mg
4,4,YqhI,0.29,Yes,no_mg
4,1,YqhI,0.33,Yes,10mM_mg
4,2,YqhI,0.338,Yes,10mM_mg
4,3,YqhI,0.305,Yes,10mM_mg
4,4,YqhI,0.332,Yes,10mM_mg
4,1,YkgS,0.294,Yes,no_mg
4,2,YkgS,0.293,Yes,no_mg
4,3,YkgS,0.326,Yes,no_mg
4,4,YkgS,0.29,Yes,no_mg
4,1,YkgS,0.33,Yes,10mM_mg
4,2,YkgS,0.338,Yes,10mM_mg
4,3,YkgS,0.305,Yes,10mM_mg
4,4,YkgS,0.332,Yes,10mM_mg
4,1,YobF,0.294,Yes,no_mg
4,2,YobF,0.293,Yes,no_mg
4,3,YobF,0.326,Yes,no_mg
4,4,YobF,0.29,Yes,no_mg
4,1,YobF,0.33,Yes,10mM_mg
4,2,YobF,0.338,Yes,10mM_mg
4,3,YobF,0.305,Yes,10mM_mg
4,4,YobF,0.332,Yes,10mM_mg
4,1,YddY,0.294,Yes,no_mg
4,2,YddY,0.293,Yes,no_mg
4,3,YddY,0.326,Yes,no_mg
4,4,YddY,0.29,Yes,no_mg
4,1,YddY,0.33,Yes,10mM_mg
4,2,YddY,0.338,Yes,10mM_mg
4,3,YddY,0.305,Yes,10mM_mg
4,4,YddY,0.332,Yes,10mM_mg
4,1,MgtS,0.294,Yes,no_mg
4,2,MgtS,0.293,Yes,no_mg
4,3,MgtS,0.326,Yes,no_mg
4,4,MgtS,0.29,Yes,no_mg
4,1,MgtS,0.33,Yes,10mM_mg
4,2,MgtS,0.338,Yes,10mM_mg
4,3,MgtS,0.305,Yes,10mM_mg
4,4,MgtS,0.332,Yes,10mM_mg
5,1,YriA,0.338,Yes,no_mg
5,2,YriA,0.334,Yes,no_mg
5,3,YriA,0.447,Yes,no_mg
5,4,YriA,0.356,Yes,no_mg
5,1,YriA,0.526,Yes,10mM_mg
5,2,YriA,0.533,Yes,10mM_mg
5,3,YriA,0.459,Yes,10mM_mg
5,4,YriA,0.511,Yes,10mM_mg
5,1,YadW,0.338,Yes,no_mg
5,2,YadW,0.334,Yes,no_mg
5,3,YadW,0.447,Yes,no_mg
5,4,YadW,0.356,Yes,no_mg
5,1,YadW,0.526,Yes,10mM_mg
5,2,YadW,0.533,Yes,10mM_mg
5,3,YadW,0.459,Yes,10mM_mg
5,4,YadW,0.511,Yes,10mM_mg
5,1,YqhI,0.338,Yes,no_mg
5,2,YqhI,0.334,Yes,no_mg
5,3,YqhI,0.447,Yes,no_mg
5,4,YqhI,0.356,Yes,no_mg
5,1,YqhI,0.526,Yes,10mM_mg
5,2,YqhI,0.533,Yes,10mM_mg
5,3,YqhI,0.459,Yes,10mM_mg
5,4,YqhI,0.511,Yes,10mM_mg
5,1,YkgS,0.338,Yes,no_mg
5,2,YkgS,0.334,Yes,no_mg
5,3,YkgS,0.447,Yes,no_mg
5,4,YkgS,0.356,Yes,no_mg
5,1,YkgS,0.526,Yes,10mM_mg
5,2,YkgS,0.533,Yes,10mM_mg
5,3,YkgS,0.459,Yes,10mM_mg
5,4,YkgS,0.511,Yes,10mM_mg
5,1,YobF,0.338,Yes,no_mg
5,2,YobF,0.334,Yes,no_mg
5,3,YobF,0.447,Yes,no_mg
5,4,YobF,0.356,Yes,no_mg
5,1,YobF,0.526,Yes,10mM_mg
5,2,YobF,0.533,Yes,10mM_mg
5,3,YobF,0.459,Yes,10mM_mg
5,4,YobF,0.511,Yes,10mM_mg
5,1,YddY,0.338,Yes,no_mg
5,2,YddY,0.334,Yes,no_mg
5,3,YddY,0.447,Yes,no_mg
5,4,YddY,0.356,Yes,no_mg
5,1,YddY,0.526,Yes,10mM_mg
5,2,YddY,0.533,Yes,10mM_mg
5,3,YddY,0.459,Yes,10mM_mg
5,4,YddY,0.511,Yes,10mM_mg
5,1,MgtS,0.338,Yes,no_mg
5,2,MgtS,0.334,Yes,no_mg
5,3,MgtS,0.447,Yes,no_mg
5,4,MgtS,0.356,Yes,no_mg
5,1,MgtS,0.526,Yes,10mM_mg
5,2,MgtS,0.533,Yes,10mM_mg
5,3,MgtS,0.459,Yes,10mM_mg
5,4,MgtS,0.511,Yes,10mM_mg
6,1,YriA,0.369,Yes,no_mg
6,2,YriA,0.364,Yes,no_mg
6,3,YriA,0.557,Yes,no_mg
6,4,YriA,0.406,Yes,no_mg
6,1,YriA,0.665,Yes,10mM_mg
6,2,YriA,0.726,Yes,10mM_mg
6,3,YriA,0.601,Yes,10mM_mg
6,4,YriA,0.636,Yes,10mM_mg
6,1,YadW,0.369,Yes,no_mg
6,2,YadW,0.364,Yes,no_mg
6,3,YadW,0.557,Yes,no_mg
6,4,YadW,0.406,Yes,no_mg
6,1,YadW,0.665,Yes,10mM_mg
6,2,YadW,0.726,Yes,10mM_mg
6,3,YadW,0.601,Yes,10mM_mg
6,4,YadW,0.636,Yes,10mM_mg
6,1,YqhI,0.369,Yes,no_mg
6,2,YqhI,0.364,Yes,no_mg
6,3,YqhI,0.557,Yes,no_mg
6,4,YqhI,0.406,Yes,no_mg
6,1,YqhI,0.665,Yes,10mM_mg
6,2,YqhI,0.726,Yes,10mM_mg
6,3,YqhI,0.601,Yes,10mM_mg
6,4,YqhI,0.636,Yes,10mM_mg
6,1,YkgS,0.369,Yes,no_mg
6,2,YkgS,0.364,Yes,no_mg
6,3,YkgS,0.557,Yes,no_mg
6,4,YkgS,0.406,Yes,no_mg
6,1,YkgS,0.665,Yes,10mM_mg
6,2,YkgS,0.726,Yes,10mM_mg
6,3,YkgS,0.601,Yes,10mM_mg
6,4,YkgS,0.636,Yes,10mM_mg
6,1,YobF,0.369,Yes,no_mg
6,2,YobF,0.364,Yes,no_mg
6,3,YobF,0.557,Yes,no_mg
6,4,YobF,0.406,Yes,no_mg
6,1,YobF,0.665,Yes,10mM_mg
6,2,YobF,0.726,Yes,10mM_mg
6,3,YobF,0.601,Yes,10mM_mg
6,4,YobF,0.636,Yes,10mM_mg
6,1,YddY,0.369,Yes,no_mg
6,2,YddY,0.364,Yes,no_mg
6,3,YddY,0.557,Yes,no_mg
6,4,YddY,0.406,Yes,no_mg
6,1,YddY,0.665,Yes,10mM_mg
6,2,YddY,0.726,Yes,10mM_mg
6,3,YddY,0.601,Yes,10mM_mg
6,4,YddY,0.636,Yes,10mM_mg
6,1,MgtS,0.369,Yes,no_mg
6,2,MgtS,0.364,Yes,no_mg
6,3,MgtS,0.557,Yes,no_mg
6,4,MgtS,0.406,Yes,no_mg
6,1,MgtS,0.665,Yes,10mM_mg
6,2,MgtS,0.726,Yes,10mM_mg
6,3,MgtS,0.601,Yes,10mM_mg
6,4,MgtS,0.636,Yes,10mM_mg
7,1,YriA,0.388,Yes,no_mg
7,2,YriA,0.378,Yes,no_mg
7,3,YriA,0.67,Yes,no_mg
7,4,YriA,0.423,Yes,no_mg
7,1,YriA,0.725,Yes,10mM_mg
7,2,YriA,0.796,Yes,10mM_mg
7,3,YriA,0.603,Yes,10mM_mg
7,4,YriA,0.654,Yes,10mM_mg
7,1,YadW,0.388,Yes,no_mg
7,2,YadW,0.378,Yes,no_mg
7,3,YadW,0.67,Yes,no_mg
7,4,YadW,0.423,Yes,no_mg
7,1,YadW,0.725,Yes,10mM_mg
7,2,YadW,0.796,Yes,10mM_mg
7,3,YadW,0.603,Yes,10mM_mg
7,4,YadW,0.654,Yes,10mM_mg
7,1,YqhI,0.388,Yes,no_mg
7,2,YqhI,0.378,Yes,no_mg
7,3,YqhI,0.67,Yes,no_mg
7,4,YqhI,0.423,Yes,no_mg
7,1,YqhI,0.725,Yes,10mM_mg
7,2,YqhI,0.796,Yes,10mM_mg
7,3,YqhI,0.603,Yes,10mM_mg
7,4,YqhI,0.654,Yes,10mM_mg
7,1,YkgS,0.388,Yes,no_mg
7,2,YkgS,0.378,Yes,no_mg
7,3,YkgS,0.67,Yes,no_mg
7,4,YkgS,0.423,Yes,no_mg
7,1,YkgS,0.725,Yes,10mM_mg
7,2,YkgS,0.796,Yes,10mM_mg
7,3,YkgS,0.603,Yes,10mM_mg
7,4,YkgS,0.654,Yes,10mM_mg
7,1,YobF,0.388,Yes,no_mg
7,2,YobF,0.378,Yes,no_mg
7,3,YobF,0.67,Yes,no_mg
7,4,YobF,0.423,Yes,no_mg
7,1,YobF,0.725,Yes,10mM_mg
7,2,YobF,0.796,Yes,10mM_mg
7,3,YobF,0.603,Yes,10mM_mg
7,4,YobF,0.654,Yes,10mM_mg
7,1,YddY,0.388,Yes,no_mg
7,2,YddY,0.378,Yes,no_mg
7,3,YddY,0.67,Yes,no_mg
7,4,YddY,0.423,Yes,no_mg
7,1,YddY,0.725,Yes,10mM_mg
7,2,YddY,0.796,Yes,10mM_mg
7,3,YddY,0.603,Yes,10mM_mg
7,4,YddY,0.654,Yes,10mM_mg
7,1,MgtS,0.388,Yes,no_mg
7,2,MgtS,0.378,Yes,no_mg
7,3,MgtS,0.67,Yes,no_mg
7,4,MgtS,0.423,Yes,no_mg
7,1,MgtS,0.725,Yes,10mM_mg
7,2,MgtS,0.796,Yes,10mM_mg
7,3,MgtS,0.603,Yes,10mM_mg
7,4,MgtS,0.654,Yes,10mM_mg
8,1,YriA,0.414,Yes,no_mg
8,2,YriA,0.393,Yes,no_mg
8,3,YriA,0.73,Yes,no_mg
8,4,YriA,0.429,Yes,no_mg
8,1,YriA,0.788,Yes,10mM_mg
8,2,YriA,0.845,Yes,10mM_mg
8,3,YriA,0.648,Yes,10mM_mg
8,4,YriA,0.722,Yes,10mM_mg
8,1,YadW,0.414,Yes,no_mg
8,2,YadW,0.393,Yes,no_mg
8,3,YadW,0.73,Yes,no_mg
8,4,YadW,0.429,Yes,no_mg
8,1,YadW,0.788,Yes,10mM_mg
8,2,YadW,0.845,Yes,10mM_mg
8,3,YadW,0.648,Yes,10mM_mg
8,4,YadW,0.722,Yes,10mM_mg
8,1,YqhI,0.414,Yes,no_mg
8,2,YqhI,0.393,Yes,no_mg
8,3,YqhI,0.73,Yes,no_mg
8,4,YqhI,0.429,Yes,no_mg
8,1,YqhI,0.788,Yes,10mM_mg
8,2,YqhI,0.845,Yes,10mM_mg
8,3,YqhI,0.648,Yes,10mM_mg
8,4,YqhI,0.722,Yes,10mM_mg
8,1,YkgS,0.414,Yes,no_mg
8,2,YkgS,0.393,Yes,no_mg
8,3,YkgS,0.73,Yes,no_mg
8,4,YkgS,0.429,Yes,no_mg
8,1,YkgS,0.788,Yes,10mM_mg
8,2,YkgS,0.845,Yes,10mM_mg
8,3,YkgS,0.648,Yes,10mM_mg
8,4,YkgS,0.722,Yes,10mM_mg
8,1,YobF,0.414,Yes,no_mg
8,2,YobF,0.393,Yes,no_mg
8,3,YobF,0.73,Yes,no_mg
8,4,YobF,0.429,Yes,no_mg
8,1,YobF,0.788,Yes,10mM_mg
8,2,YobF,0.845,Yes,10mM_mg
8,3,YobF,0.648,Yes,10mM_mg
8,4,YobF,0.722,Yes,10mM_mg
8,1,YddY,0.414,Yes,no_mg
8,2,YddY,0.393,Yes,no_mg
8,3,YddY,0.73,Yes,no_mg
8,4,YddY,0.429,Yes,no_mg
8,1,YddY,0.788,Yes,10mM_mg
8,2,YddY,0.845,Yes,10mM_mg
8,3,YddY,0.648,Yes,10mM_mg
8,4,YddY,0.722,Yes,10mM_mg
8,1,MgtS,0.414,Yes,no_mg
8,2,MgtS,0.393,Yes,no_mg
8,3,MgtS,0.73,Yes,no_mg
8,4,MgtS,0.429,Yes,no_mg
8,1,MgtS,0.788,Yes,10mM_mg
8,2,MgtS,0.845,Yes,10mM_mg
8,3,MgtS,0.648,Yes,10mM_mg
8,4,MgtS,0.722,Yes,10mM_mg
9,1,YriA,0.465,Yes,no_mg
9,2,YriA,0.438,Yes,no_mg
9,3,YriA,0.791,Yes,no_mg
9,4,YriA,0.487,Yes,no_mg
9,1,YriA,0.875,Yes,10mM_mg
9,2,YriA,0.904,Yes,10mM_mg
9,3,YriA,0.74,Yes,10mM_mg
9,4,YriA,0.809,Yes,10mM_mg
9,1,YadW,0.465,Yes,no_mg
9,2,YadW,0.438,Yes,no_mg
9,3,YadW,0.791,Yes,no_mg
9,4,YadW,0.487,Yes,no_mg
9,1,YadW,0.875,Yes,10mM_mg
9,2,YadW,0.904,Yes,10mM_mg
9,3,YadW,0.74,Yes,10mM_mg
9,4,YadW,0.809,Yes,10mM_mg
9,1,YqhI,0.465,Yes,no_mg
9,2,YqhI,0.438,Yes,no_mg
9,3,YqhI,0.791,Yes,no_mg
9,4,YqhI,0.487,Yes,no_mg
9,1,YqhI,0.875,Yes,10mM_mg
9,2,YqhI,0.904,Yes,10mM_mg
9,3,YqhI,0.74,Yes,10mM_mg
9,4,YqhI,0.809,Yes,10mM_mg
9,1,YkgS,0.465,Yes,no_mg
9,2,YkgS,0.438,Yes,no_mg
9,3,YkgS,0.791,Yes,no_mg
9,4,YkgS,0.487,Yes,no_mg
9,1,YkgS,0.875,Yes,10mM_mg
9,2,YkgS,0.904,Yes,10mM_mg
9,3,YkgS,0.74,Yes,10mM_mg
9,4,YkgS,0.809,Yes,10mM_mg
9,1,YobF,0.465,Yes,no_mg
9,2,YobF,0.438,Yes,no_mg
9,3,YobF,0.791,Yes,no_mg
9,4,YobF,0.487,Yes,no_mg
9,1,YobF,0.875,Yes,10mM_mg
9,2,YobF,0.904,Yes,10mM_mg
9,3,YobF,0.74,Yes,10mM_mg
9,4,YobF,0.809,Yes,10mM_mg
9,1,YddY,0.465,Yes,no_mg
9,2,YddY,0.438,Yes,no_mg
9,3,YddY,0.791,Yes,no_mg
9,4,YddY,0.487,Yes,no_mg
9,1,YddY,0.875,Yes,10mM_mg
9,2,YddY,0.904,Yes,10mM_mg
9,3,YddY,0.74,Yes,10mM_mg
9,4,YddY,0.809,Yes,10mM_mg
9,1,MgtS,0.465,Yes,no_mg
9,2,MgtS,0.438,Yes,no_mg
9,3,MgtS,0.791,Yes,no_mg
9,4,MgtS,0.487,Yes,no_mg
9,1,MgtS,0.875,Yes,10mM_mg
9,2,MgtS,0.904,Yes,10mM_mg
9,3,MgtS,0.74,Yes,10mM_mg
9,4,MgtS,0.809,Yes,10mM_mg
10,1,YriA,0.53,Yes,no_mg
10,2,YriA,0.504,Yes,no_mg
10,3,YriA,0.816,Yes,no_mg
10,4,YriA,0.552,Yes,no_mg
10,1,YriA,1.003,Yes,10mM_mg
10,2,YriA,0.971,Yes,10mM_mg
10,3,YriA,0.839,Yes,10mM_mg
10,4,YriA,0.903,Yes,10mM_mg
10,1,YadW,0.53,Yes,no_mg
10,2,YadW,0.504,Yes,no_mg
10,3,YadW,0.816,Yes,no_mg
10,4,YadW,0.552,Yes,no_mg
10,1,YadW,1.003,Yes,10mM_mg
10,2,YadW,0.971,Yes,10mM_mg
10,3,YadW,0.839,Yes,10mM_mg
10,4,YadW,0.903,Yes,10mM_mg
10,1,YqhI,0.53,Yes,no_mg
10,2,YqhI,0.504,Yes,no_mg
10,3,YqhI,0.816,Yes,no_mg
10,4,YqhI,0.552,Yes,no_mg
10,1,YqhI,1.003,Yes,10mM_mg
10,2,YqhI,0.971,Yes,10mM_mg
10,3,YqhI,0.839,Yes,10mM_mg
10,4,YqhI,0.903,Yes,10mM_mg
10,1,YkgS,0.53,Yes,no_mg
10,2,YkgS,0.504,Yes,no_mg
10,3,YkgS,0.816,Yes,no_mg
10,4,YkgS,0.552,Yes,no_mg
10,1,YkgS,1.003,Yes,10mM_mg
10,2,YkgS,0.971,Yes,10mM_mg
10,3,YkgS,0.839,Yes,10mM_mg
10,4,YkgS,0.903,Yes,10mM_mg
10,1,YobF,0.53,Yes,no_mg
10,2,YobF,0.504,Yes,no_mg
10,3,YobF,0.816,Yes,no_mg
10,4,YobF,0.552,Yes,no_mg
10,1,YobF,1.003,Yes,10mM_mg
10,2,YobF,0.971,Yes,10mM_mg
10,3,YobF,0.839,Yes,10mM_mg
10,4,YobF,0.903,Yes,10mM_mg
10,1,YddY,0.53,Yes,no_mg
10,2,YddY,0.504,Yes,no_mg
10,3,YddY,0.816,Yes,no_mg
10,4,YddY,0.552,Yes,no_mg
10,1,YddY,1.003,Yes,10mM_mg
10,2,YddY,0.971,Yes,10mM_mg
10,3,YddY,0.839,Yes,10mM_mg
10,4,YddY,0.903,Yes,10mM_mg
10,1,MgtS,0.53,Yes,no_mg
10,2,MgtS,0.504,Yes,no_mg
10,3,MgtS,0.816,Yes,no_mg
10,4,MgtS,0.552,Yes,no_mg
10,1,MgtS,1.003,Yes,10mM_mg
10,2,MgtS,0.971,Yes,10mM_mg
10,3,MgtS,0.839,Yes,10mM_mg
10,4,MgtS,0.903,Yes,10mM_mg
11,1,YriA,0.576,Yes,no_mg
11,2,YriA,0.551,Yes,no_mg
11,3,YriA,0.807,Yes,no_mg
11,4,YriA,0.596,Yes,no_mg
11,1,YriA,1.124,Yes,10mM_mg
11,2,YriA,0.993,Yes,10mM_mg
11,3,YriA,0.925,Yes,10mM_mg
11,4,YriA,0.994,Yes,10mM_mg
11,1,YadW,0.576,Yes,no_mg
11,2,YadW,0.551,Yes,no_mg
11,3,YadW,0.807,Yes,no_mg
11,4,YadW,0.596,Yes,no_mg
11,1,YadW,1.124,Yes,10mM_mg
11,2,YadW,0.993,Yes,10mM_mg
11,3,YadW,0.925,Yes,10mM_mg
11,4,YadW,0.994,Yes,10mM_mg
11,1,YqhI,0.576,Yes,no_mg
11,2,YqhI,0.551,Yes,no_mg
11,3,YqhI,0.807,Yes,no_mg
11,4,YqhI,0.596,Yes,no_mg
11,1,YqhI,1.124,Yes,10mM_mg
11,2,YqhI,0.993,Yes,10mM_mg
11,3,YqhI,0.925,Yes,10mM_mg
11,4,YqhI,0.994,Yes,10mM_mg
11,1,YkgS,0.576,Yes,no_mg
11,2,YkgS,0.551,Yes,no_mg
11,3,YkgS,0.807,Yes,no_mg
11,4,YkgS,0.596,Yes,no_mg
11,1,YkgS,1.124,Yes,10mM_mg
11,2,YkgS,0.993,Yes,10mM_mg
11,3,YkgS,0.925,Yes,10mM_mg
11,4,YkgS,0.994,Yes,10mM_mg
11,1,YobF,0.576,Yes,no_mg
11,2,YobF,0.551,Yes,no_mg
11,3,YobF,0.807,Yes,no_mg
11,4,YobF,0.596,Yes,no_mg
11,1,YobF,1.124,Yes,10mM_mg
11,2,YobF,0.993,Yes,10mM_mg
11,3,YobF,0.925,Yes,10mM_mg
11,4,YobF,0.994,Yes,10mM_mg
11,1,YddY,0.576,Yes,no_mg
11,2,YddY,0.551,Yes,no_mg
11,3,YddY,0.807,Yes,no_mg
11,4,YddY,0.596,Yes,no_mg
11,1,YddY,1.124,Yes,10mM_mg
11,2,YddY,0.993,Yes,10mM_mg
11,3,YddY,0.925,Yes,10mM_mg
11,4,YddY,0.994,Yes,10mM_mg
11,1,MgtS,0.576,Yes,no_mg
11,2,MgtS,0.551,Yes,no_mg
11,3,MgtS,0.807,Yes,no_mg
11,4,MgtS,0.596,Yes,no_mg
11,1,MgtS,1.124,Yes,10mM_mg
11,2,MgtS,0.993,Yes,10mM_mg
11,3,MgtS,0.925,Yes,10mM_mg
11,4,MgtS,0.994,Yes,10mM_mg
12,1,YriA,0.617,Yes,no_mg
12,2,YriA,0.589,Yes,no_mg
12,3,YriA,0.813,Yes,no_mg
12,4,YriA,0.641,Yes,no_mg
12,1,YriA,1.191,Yes,10mM_mg
12,2,YriA,1.121,Yes,10mM_mg
12,3,YriA,1.016,Yes,10mM_mg
12,4,YriA,1.105,Yes,10mM_mg
12,1,YadW,0.617,Yes,no_mg
12,2,YadW,0.589,Yes,no_mg
12,3,YadW,0.813,Yes,no_mg
12,4,YadW,0.641,Yes,no_mg
12,1,YadW,1.191,Yes,10mM_mg
12,2,YadW,1.121,Yes,10mM_mg
12,3,YadW,1.016,Yes,10mM_mg
12,4,YadW,1.105,Yes,10mM_mg
12,1,YqhI,0.617,Yes,no_mg
12,2,YqhI,0.589,Yes,no_mg
12,3,YqhI,0.813,Yes,no_mg
12,4,YqhI,0.641,Yes,no_mg
12,1,YqhI,1.191,Yes,10mM_mg
12,2,YqhI,1.121,Yes,10mM_mg
12,3,YqhI,1.016,Yes,10mM_mg
12,4,YqhI,1.105,Yes,10mM_mg
12,1,YkgS,0.617,Yes,no_mg
12,2,YkgS,0.589,Yes,no_mg
12,3,YkgS,0.813,Yes,no_mg
12,4,YkgS,0.641,Yes,no_mg
12,1,YkgS,1.191,Yes,10mM_mg
12,2,YkgS,1.121,Yes,10mM_mg
12,3,YkgS,1.016,Yes,10mM_mg
12,4,YkgS,1.105,Yes,10mM_mg
12,1,YobF,0.617,Yes,no_mg
12,2,YobF,0.589,Yes,no_mg
12,3,YobF,0.813,Yes,no_mg
12,4,YobF,0.641,Yes,no_mg
12,1,YobF,1.191,Yes,10mM_mg
12,2,YobF,1.121,Yes,10mM_mg
12,3,YobF,1.016,Yes,10mM_mg
12,4,YobF,1.105,Yes,10mM_mg
12,1,YddY,0.617,Yes,no_mg
12,2,YddY,0.589,Yes,no_mg
12,3,YddY,0.813,Yes,no_mg
12,4,YddY,0.641,Yes,no_mg
12,1,YddY,1.191,Yes,10mM_mg
12,2,YddY,1.121,Yes,10mM_mg
12,3,YddY,1.016,Yes,10mM_mg
12,4,YddY,1.105,Yes,10mM_mg
12,1,MgtS,0.617,Yes,no_mg
